CropType,Location,LandType,LandSize,Income,LoanName
Tea,Chikkamagaluru,Wetland,1.81,90697,Plantation Development Loan
Tea,Chikkamagaluru,Wetland,1.63,95206,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.91,97045,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.05,94042,NABARD Refinance Scheme
Coffee,Chikkamagaluru,Black cotton soil land,0.5,66802,NABARD Loan
Coffee,Chikkamagaluru,Wetland,1.73,77870,Plantation Development Loan
Coffee,Chikkamagaluru,Black cotton soil land,0.67,81446,NABARD Loan
Tea,Chikkamagaluru,Wetland,1.63,89338,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.53,96517,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.66,95493,Plantation Development Loan
Coffee,Chikkamagaluru,Black cotton soil land,0.93,73078,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.78,72747,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.06,81531,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.42,91008,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.37,86981,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.6,97771,Plantation Development Loan
Tea,Chikkamagaluru,Wetland,2.03,92947,Plantation Development Loan
Coffee,Chikkamagaluru,Black cotton soil land,0.8,78066,Plantation Development Loan
Tea,Chikkamagaluru,Wetland,1.06,79828,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.14,75660,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.9,91575,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.55,98430,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.03,91161,NABARD Refinance Scheme
Tea,Chikkamagaluru,Wetland,1.44,82972,NABARD Refinance Scheme
Tea,Chikkamagaluru,Wetland,1.38,93229,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.38,80101,NABARD Refinance Scheme
Tea,Chikkamagaluru,Wetland,1.71,88075,NABARD Refinance Scheme
Tea,Chikkamagaluru,Wetland,2.17,71414,NABARD Refinance Scheme
Tea,Chikkamagaluru,Wetland,1.62,77727,NABARD Refinance Scheme
Tea,Chikkamagaluru,Wetland,1.24,99906,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,2.09,75169,NABARD Refinance Scheme
Tea,Chikkamagaluru,Wetland,1.83,81052,Plantation Development Loan
Coffee,Chikkamagaluru,Black cotton soil land,1.86,62658,NABARD Loan
Coffee,Chikkamagaluru,Wetland,0.84,82150,Horticulture Loan
Tea,Chikkamagaluru,Wetland,1.03,79898,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.36,87143,NABARD Refinance Scheme
Tea,Chikkamagaluru,Wetland,2.35,92660,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.48,83287,NABARD Refinance Scheme
Tea,Chikkamagaluru,Wetland,1.38,91314,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.87,74224,NABARD Refinance Scheme
Tea,Chikkamagaluru,Wetland,1.55,99862,NABARD Refinance Scheme
Tea,Chikkamagaluru,Wetland,2.03,91323,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.4,72266,NABARD Refinance Scheme
Tea,Chikkamagaluru,Wetland,1.04,94460,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.9,82851,Plantation Development Loan
Tea,Chikkamagaluru,Wetland,1.46,85689,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.73,96686,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.33,71594,NABARD Refinance Scheme
Coffee,Chikkamagaluru,Wetland,1.27,65647,Plantation Development Loan
Coffee,Chikkamagaluru,Black cotton soil land,0.71,78118,Plantation Development Loan
Coffee,Chikkamagaluru,Black cotton soil land,0.93,73078,Plantation Development Loan
Tea,Chikkamagaluru,Wetland,1.06,77533,Plantation Development Loan
Tea,Chikkamagaluru,Wetland,1.93,74152,NABARD Refinance Scheme
Tea,Chikkamagaluru,Wetland,1.6,90111,Plantation Development Loan
Tea,Chikkamagaluru,Wetland,2.36,84161,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.69,91286,Plantation Development Loan
Coffee,Chikkamagaluru,Black cotton soil land,0.91,62468,NABARD Loan
Coffee,Chikkamagaluru,Black cotton soil land,1.48,80013,NABARD Loan
Tea,Chikkamagaluru,Wetland,1.11,94475,Plantation Development Loan
Coffee,Chikkamagaluru,Black cotton soil land,1.1,80772,Plantation Development Loan
Tea,Chikkamagaluru,Wetland,2.5,80519,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.61,78859,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.94,85316,Plantation Development Loan
Tea,Chikkamagaluru,Wetland,1.46,89893,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.92,83882,NABARD Refinance Scheme
Tea,Chikkamagaluru,Wetland,1.31,89631,NABARD Refinance Scheme
Tea,Chikkamagaluru,Wetland,2.47,91900,Plantation Development Loan
Coffee,Chikkamagaluru,Wetland,1.37,80463,Horticulture Loan
Tea,Chikkamagaluru,Wetland,2.24,95825,NABARD Refinance Scheme
Coffee,Chikkamagaluru,Black cotton soil land,1.06,62342,NABARD Loan
Tea,Chikkamagaluru,Wetland,2.35,78776,NABARD Refinance Scheme
Coffee,Chikkamagaluru,Black cotton soil land,1.8,85362,Plantation Development Loan
Tea,Chikkamagaluru,Wetland,2.44,98028,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.2,95085,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.58,98835,Plantation Development Loan
Coffee,Chikkamagaluru,Black cotton soil land,1.18,64336,NABARD Loan
Tea,Chikkamagaluru,Hill slope,1.69,83926,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.94,81015,NABARD Refinance Scheme
Coffee,Chikkamagaluru,Wetland,1.74,65717,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.27,75301,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.38,81784,NABARD Refinance Scheme
Tea,Chikkamagaluru,Wetland,2.24,81671,NABARD Refinance Scheme
Tea,Chikkamagaluru,Wetland,2.27,95919,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.49,83113,Plantation Development Loan
Tea,Chikkamagaluru,Wetland,1.74,76854,Plantation Development Loan
Tea,Chikkamagaluru,Wetland,2.09,91809,NABARD Refinance Scheme
Tea,Chikkamagaluru,Wetland,1.11,85827,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.21,95299,NABARD Refinance Scheme
Tea,Chikkamagaluru,Wetland,2.02,93390,NABARD Refinance Scheme
Tea,Chikkamagaluru,Wetland,2.23,77526,NABARD Refinance Scheme
Tea,Chikkamagaluru,Wetland,1.69,93972,Plantation Development Loan
Tea,Chikkamagaluru,Hill slope,1.06,81531,Plantation Development Loan
Coffee,Chikkamagaluru,Wetland,0.94,84719,NABARD Loan
Tea,Chikkamagaluru,Hill slope,2.13,94676,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.31,83190,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,2.09,87665,NABARD Refinance Scheme
Tea,Chikkamagaluru,Wetland,2.21,98487,NABARD Refinance Scheme
Tea,Chikkamagaluru,Hill slope,1.39,70492,Plantation Development Loan
Tea,Chikkamagaluru,Wetland,1.1,92342,NABARD Refinance Scheme
Tea,Chikkamagaluru,Wetland,1.23,81997,Plantation Development Loan
Millets,Chitradurga,Rainfed,3.67,16697,Soil Health Card Loan
Millets,Chitradurga,Rainfed,2.07,21744,PM Kisan Loan
Millets,Chitradurga,Dryland,5.59,19229,Soil Health Card Loan
Millets,Chitradurga,Dryland,5.59,19229,Soil Health Card Loan
Millets,Chitradurga,Rainfed,5.43,16807,PM Kisan Loan
Millets,Chitradurga,Dryland,5.45,21584,Soil Health Card Loan
Millets,Chitradurga,Rainfed,4.15,18769,PM Kisan Loan
Millets,Chitradurga,Rainfed,5.61,16036,Organic Farming Loan
Millets,Chitradurga,Dryland,4.08,20335,Soil Health Card Loan
Millets,Chitradurga,Dryland,2.19,18200,Organic Farming Loan
Millets,Chitradurga,Rainfed,5.59,19710,Soil Health Card Loan
Millets,Chitradurga,Rainfed,4.03,16099,PM Kisan Loan
Millets,Chitradurga,Rainfed,2.59,16767,PM Kisan Loan
Millets,Chitradurga,Rainfed,2.59,17526,Soil Health Card Loan
Millets,Chitradurga,Dryland,4.94,17878,Soil Health Card Loan
Millets,Chitradurga,Dryland,5.09,17387,Organic Farming Loan
Millets,Chitradurga,Dryland,3.57,18324,Soil Health Card Loan
Millets,Chitradurga,Rainfed,5.67,21554,Soil Health Card Loan
Millets,Chitradurga,Dryland,5.02,15568,Soil Health Card Loan
Millets,Chitradurga,Dryland,4.72,20028,Soil Health Card Loan
Millets,Chitradurga,Dryland,5.59,19229,Soil Health Card Loan
Millets,Chitradurga,Dryland,5.66,16955,Organic Farming Loan
Millets,Chitradurga,Dryland,3.8,15174,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.75,21546,PM Kisan Loan
Millets,Chitradurga,Rainfed,2.73,15938,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.04,15600,Soil Health Card Loan
Millets,Chitradurga,Rainfed,5.25,19500,Organic Farming Loan
Millets,Chitradurga,Dryland,4.94,17878,Soil Health Card Loan
Millets,Chitradurga,Dryland,4.01,20701,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.94,16532,Soil Health Card Loan
Millets,Chitradurga,Rainfed,5.4,18925,Soil Health Card Loan
Millets,Chitradurga,Dryland,3.57,18324,Soil Health Card Loan
Millets,Chitradurga,Dryland,5.55,20400,Soil Health Card Loan
Millets,Chitradurga,Rainfed,5.67,21554,Soil Health Card Loan
Millets,Chitradurga,Dryland,5.59,19229,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.82,18890,PM Kisan Loan
Millets,Chitradurga,Rainfed,5.4,18925,Soil Health Card Loan
Millets,Chitradurga,Rainfed,5.23,19871,Soil Health Card Loan
Millets,Chitradurga,Rainfed,4.15,18769,PM Kisan Loan
Millets,Chitradurga,Dryland,2.12,21475,Soil Health Card Loan
Millets,Chitradurga,Dryland,3.8,15174,Soil Health Card Loan
Millets,Chitradurga,Dryland,5.08,18437,Organic Farming Loan
Millets,Chitradurga,Rainfed,2.09,21587,PM Kisan Loan
Millets,Chitradurga,Rainfed,5.62,16399,Organic Farming Loan
Millets,Chitradurga,Rainfed,5.11,21460,PM Kisan Loan
Millets,Chitradurga,Rainfed,4.81,15385,PM Kisan Loan
Millets,Chitradurga,Dryland,3.34,16831,PM Kisan Loan
Millets,Chitradurga,Rainfed,3.04,15600,Soil Health Card Loan
Millets,Chitradurga,Dryland,4.72,20028,Soil Health Card Loan
Millets,Chitradurga,Dryland,4.12,18660,Soil Health Card Loan
Millets,Chitradurga,Dryland,3.48,20722,Soil Health Card Loan
Millets,Chitradurga,Rainfed,4.82,19555,PM Kisan Loan
Millets,Chitradurga,Rainfed,3.96,15168,Soil Health Card Loan
Millets,Chitradurga,Rainfed,2.25,18164,Soil Health Card Loan
Millets,Chitradurga,Rainfed,5.59,19710,Soil Health Card Loan
Millets,Chitradurga,Dryland,5.42,15695,Soil Health Card Loan
Millets,Chitradurga,Rainfed,5.03,16984,PM Kisan Loan
Millets,Chitradurga,Rainfed,3.94,16532,Soil Health Card Loan
Millets,Chitradurga,Rainfed,2.31,19960,Organic Farming Loan
Millets,Chitradurga,Dryland,2.12,21475,Soil Health Card Loan
Millets,Chitradurga,Rainfed,5.97,19986,Soil Health Card Loan
Millets,Chitradurga,Rainfed,2.59,17526,Soil Health Card Loan
Millets,Chitradurga,Rainfed,2.08,20621,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.94,16532,Soil Health Card Loan
Millets,Chitradurga,Dryland,3.26,16829,Soil Health Card Loan
Millets,Chitradurga,Dryland,4.07,18198,Organic Farming Loan
Millets,Chitradurga,Dryland,5.45,21584,Soil Health Card Loan
Millets,Chitradurga,Dryland,4.01,20701,Soil Health Card Loan
Millets,Chitradurga,Rainfed,2.08,20621,Soil Health Card Loan
Millets,Chitradurga,Dryland,3.48,20722,Soil Health Card Loan
Millets,Chitradurga,Rainfed,5.23,19871,Soil Health Card Loan
Millets,Chitradurga,Dryland,3.48,20722,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.36,18760,PM Kisan Loan
Millets,Chitradurga,Dryland,3.57,18324,Soil Health Card Loan
Millets,Chitradurga,Dryland,4.72,20028,Soil Health Card Loan
Millets,Chitradurga,Dryland,4.94,21035,Soil Health Card Loan
Millets,Chitradurga,Rainfed,4.85,21253,Organic Farming Loan
Millets,Chitradurga,Rainfed,4.05,18041,PM Kisan Loan
Millets,Chitradurga,Rainfed,4.67,15286,Soil Health Card Loan
Millets,Chitradurga,Dryland,3.55,21011,Organic Farming Loan
Millets,Chitradurga,Dryland,5.45,21584,Soil Health Card Loan
Millets,Chitradurga,Dryland,3.8,15174,Soil Health Card Loan
Millets,Chitradurga,Rainfed,5.4,18925,Soil Health Card Loan
Millets,Chitradurga,Rainfed,4.73,17554,Organic Farming Loan
Millets,Chitradurga,Rainfed,2.09,21587,PM Kisan Loan
Millets,Chitradurga,Dryland,3.41,17070,Soil Health Card Loan
Millets,Chitradurga,Dryland,4.08,20335,Soil Health Card Loan
Millets,Chitradurga,Dryland,2.56,18497,PM Kisan Loan
Millets,Chitradurga,Rainfed,2.77,21912,PM Kisan Loan
Millets,Chitradurga,Dryland,3.36,16188,Organic Farming Loan
Millets,Chitradurga,Dryland,2.31,16616,PM Kisan Loan
Millets,Chitradurga,Dryland,3.7,18773,Soil Health Card Loan
Millets,Chitradurga,Rainfed,5.89,21375,Organic Farming Loan
Millets,Chitradurga,Dryland,5.49,17008,Organic Farming Loan
Millets,Chitradurga,Rainfed,5.67,21554,Soil Health Card Loan
Millets,Chitradurga,Dryland,4.12,20174,Soil Health Card Loan
Millets,Chitradurga,Dryland,3.48,16275,Organic Farming Loan
Millets,Chitradurga,Rainfed,2.32,17855,Organic Farming Loan
Millets,Chitradurga,Rainfed,5.97,19986,Soil Health Card Loan
Millets,Chitradurga,Dryland,5.49,21427,Organic Farming Loan
Millets,Chitradurga,Dryland,3.57,18324,Soil Health Card Loan
Millets,Chitradurga,Dryland,5.42,15695,Soil Health Card Loan
Millets,Chitradurga,Dryland,5.02,15568,Soil Health Card Loan
Millets,Chitradurga,Rainfed,2.75,18991,Soil Health Card Loan
Millets,Chitradurga,Dryland,3.48,20722,Soil Health Card Loan
Millets,Chitradurga,Dryland,5.59,19229,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.92,17765,Soil Health Card Loan
Millets,Chitradurga,Dryland,3.7,18773,Soil Health Card Loan
Millets,Chitradurga,Rainfed,5.02,19811,Soil Health Card Loan
Millets,Chitradurga,Dryland,3.41,17070,Soil Health Card Loan
Millets,Chitradurga,Dryland,3.43,19127,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.31,16076,PM Kisan Loan
Millets,Chitradurga,Dryland,4.0,21020,PM Kisan Loan
Millets,Chitradurga,Rainfed,3.96,15168,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.1,17607,Soil Health Card Loan
Millets,Chitradurga,Dryland,5.42,15695,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.1,17607,Soil Health Card Loan
Millets,Chitradurga,Rainfed,5.23,19871,Soil Health Card Loan
Millets,Chitradurga,Dryland,4.01,20701,Soil Health Card Loan
Millets,Chitradurga,Dryland,3.48,20722,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.21,21493,PM Kisan Loan
Millets,Chitradurga,Dryland,4.21,20421,Organic Farming Loan
Millets,Chitradurga,Rainfed,4.67,15286,Soil Health Card Loan
Millets,Chitradurga,Rainfed,4.21,16823,Organic Farming Loan
Millets,Chitradurga,Dryland,5.55,20400,Soil Health Card Loan
Millets,Chitradurga,Rainfed,4.11,21957,Soil Health Card Loan
Millets,Chitradurga,Dryland,2.56,18497,PM Kisan Loan
Millets,Chitradurga,Rainfed,2.75,18991,Soil Health Card Loan
Millets,Chitradurga,Dryland,4.12,20174,Soil Health Card Loan
Millets,Chitradurga,Rainfed,5.59,19710,Soil Health Card Loan
Millets,Chitradurga,Rainfed,5.4,18925,Soil Health Card Loan
Millets,Chitradurga,Dryland,2.31,20994,Organic Farming Loan
Millets,Chitradurga,Rainfed,4.67,15286,Soil Health Card Loan
Millets,Chitradurga,Rainfed,5.67,21554,Soil Health Card Loan
Millets,Chitradurga,Dryland,2.18,18051,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.49,15704,Organic Farming Loan
Millets,Chitradurga,Dryland,4.33,21262,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.17,21742,Organic Farming Loan
Millets,Chitradurga,Dryland,5.45,21584,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.99,16788,Soil Health Card Loan
Millets,Chitradurga,Dryland,3.42,16102,PM Kisan Loan
Millets,Chitradurga,Rainfed,4.97,17297,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.75,16158,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.31,16076,PM Kisan Loan
Millets,Chitradurga,Dryland,3.26,16829,Soil Health Card Loan
Millets,Chitradurga,Dryland,3.41,17070,Soil Health Card Loan
Millets,Chitradurga,Dryland,4.08,20335,Soil Health Card Loan
Millets,Chitradurga,Dryland,3.42,16102,PM Kisan Loan
Millets,Chitradurga,Dryland,4.09,18083,PM Kisan Loan
Millets,Chitradurga,Rainfed,2.73,15938,Soil Health Card Loan
Millets,Chitradurga,Dryland,5.55,20400,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.31,16076,PM Kisan Loan
Millets,Chitradurga,Dryland,5.02,15568,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.1,17607,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.75,21546,PM Kisan Loan
Millets,Chitradurga,Rainfed,2.25,18164,Soil Health Card Loan
Millets,Chitradurga,Rainfed,2.25,18164,Soil Health Card Loan
Millets,Chitradurga,Rainfed,5.97,19986,Soil Health Card Loan
Millets,Chitradurga,Dryland,5.18,21844,PM Kisan Loan
Millets,Chitradurga,Dryland,3.26,16829,Soil Health Card Loan
Millets,Chitradurga,Dryland,3.42,16102,PM Kisan Loan
Millets,Chitradurga,Dryland,3.8,15174,Soil Health Card Loan
Millets,Chitradurga,Rainfed,4.11,21957,Soil Health Card Loan
Millets,Chitradurga,Dryland,4.12,18660,Soil Health Card Loan
Millets,Chitradurga,Dryland,4.72,20028,Soil Health Card Loan
Millets,Chitradurga,Rainfed,5.43,16807,PM Kisan Loan
Millets,Chitradurga,Dryland,2.72,19821,Soil Health Card Loan
Millets,Chitradurga,Dryland,5.45,21584,Soil Health Card Loan
Millets,Chitradurga,Dryland,3.41,17070,Soil Health Card Loan
Millets,Chitradurga,Dryland,5.42,15695,Soil Health Card Loan
Millets,Chitradurga,Dryland,4.07,15739,Soil Health Card Loan
Millets,Chitradurga,Rainfed,4.11,21957,Soil Health Card Loan
Millets,Chitradurga,Rainfed,4.75,16226,Organic Farming Loan
Millets,Chitradurga,Rainfed,2.59,17526,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.94,16532,Soil Health Card Loan
Millets,Chitradurga,Rainfed,4.97,17297,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.67,16697,Soil Health Card Loan
Millets,Chitradurga,Rainfed,2.59,17526,Soil Health Card Loan
Millets,Chitradurga,Dryland,4.14,15280,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.1,17607,Soil Health Card Loan
Millets,Chitradurga,Rainfed,4.97,17297,Soil Health Card Loan
Millets,Chitradurga,Dryland,4.01,20701,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.62,18866,Organic Farming Loan
Millets,Chitradurga,Dryland,4.7,19601,Soil Health Card Loan
Millets,Chitradurga,Rainfed,3.67,16697,Soil Health Card Loan
Millets,Chitradurga,Rainfed,5.67,21554,Soil Health Card Loan
Millets,Chitradurga,Dryland,5.02,15568,Soil Health Card Loan
Millets,Chitradurga,Rainfed,2.59,17526,Soil Health Card Loan
Millets,Chitradurga,Dryland,4.08,20912,Organic Farming Loan
Millets,Chitradurga,Rainfed,5.97,19986,Soil Health Card Loan
Coconut,Dakshina Kannada,Irrigated,3.9,45754,Plantation Loan
Fish Farming,Dakshina Kannada,Wetland,2.36,60990,NABARD Infrastructure Loan
Coconut,Dakshina Kannada,Irrigated,2.47,42649,Agri Infrastructure Loan
Fish Farming,Dakshina Kannada,Wetland,0.65,73160,Fisheries Loan
Fish Farming,Dakshina Kannada,Wetland,0.95,92488,NABARD Infrastructure Loan
Fish Farming,Dakshina Kannada,Wetland,0.95,92488,NABARD Infrastructure Loan
Coconut,Dakshina Kannada,Coastal loamy,1.73,59632,Plantation Loan
Fish Farming,Dakshina Kannada,Wetland,0.6,73086,Fisheries Loan
Coconut,Dakshina Kannada,Irrigated,2.36,56547,Plantation Loan
Coconut,Dakshina Kannada,Irrigated,1.39,41105,Agri Infrastructure Loan
Fish Farming,Dakshina Kannada,Wetland,0.78,91897,Fisheries Loan
Coconut,Dakshina Kannada,Coastal loamy,3.95,44906,Agri Infrastructure Loan
Fish Farming,Dakshina Kannada,Wetland,1.69,75546,NABARD Infrastructure Loan
Fish Farming,Dakshina Kannada,Wetland,1.12,93549,NABARD Infrastructure Loan
Fish Farming,Dakshina Kannada,Wetland,2.26,61089,NABARD Infrastructure Loan
Coconut,Dakshina Kannada,Coastal loamy,1.15,47976,Agri Infrastructure Loan
Fish Farming,Dakshina Kannada,Wetland,1.72,65984,NABARD Infrastructure Loan
Coconut,Dakshina Kannada,Coastal loamy,1.75,40319,Plantation Loan
Coconut,Dakshina Kannada,Coastal loamy,1.75,40319,Plantation Loan
Coconut,Dakshina Kannada,Irrigated,1.36,44134,Agri Infrastructure Loan
Coconut,Dakshina Kannada,Irrigated,3.97,41437,Plantation Loan
Coconut,Dakshina Kannada,Irrigated,2.96,46456,Plantation Loan
Coconut,Dakshina Kannada,Coastal loamy,3.14,41879,Plantation Loan
Fish Farming,Dakshina Kannada,Wetland,1.72,96091,Fisheries Loan
Fish Farming,Dakshina Kannada,Wetland,2.26,61089,NABARD Infrastructure Loan
Fish Farming,Dakshina Kannada,Wetland,1.11,61493,NABARD Infrastructure Loan
Fish Farming,Dakshina Kannada,Wetland,2.37,67007,Fisheries Loan
Fish Farming,Dakshina Kannada,Wetland,1.16,92422,Fisheries Loan
Coconut,Dakshina Kannada,Irrigated,3.65,55076,Agri Infrastructure Loan
Coconut,Dakshina Kannada,Irrigated,3.65,55076,Agri Infrastructure Loan
Fish Farming,Dakshina Kannada,Wetland,1.57,61287,Fisheries Loan
Fish Farming,Dakshina Kannada,Wetland,1.49,94222,NABARD Infrastructure Loan
Fish Farming,Dakshina Kannada,Wetland,1.27,65202,Fisheries Loan
Coconut,Dakshina Kannada,Coastal loamy,3.74,51403,Plantation Loan
Fish Farming,Dakshina Kannada,Wetland,2.19,72261,NABARD Infrastructure Loan
Coconut,Dakshina Kannada,Irrigated,3.55,53822,Plantation Loan
Fish Farming,Dakshina Kannada,Wetland,0.51,71760,Fisheries Loan
Coconut,Dakshina Kannada,Irrigated,1.66,49055,Plantation Loan
Fish Farming,Dakshina Kannada,Wetland,1.64,78948,NABARD Infrastructure Loan
Fish Farming,Dakshina Kannada,Wetland,0.85,74954,NABARD Infrastructure Loan
Fish Farming,Dakshina Kannada,Wetland,2.45,90425,Fisheries Loan
Fish Farming,Dakshina Kannada,Wetland,0.7,74394,Fisheries Loan
Fish Farming,Dakshina Kannada,Wetland,1.28,63081,Fisheries Loan
Coconut,Dakshina Kannada,Irrigated,1.89,52976,Plantation Loan
Coconut,Dakshina Kannada,Irrigated,2.79,57975,Plantation Loan
Fish Farming,Dakshina Kannada,Wetland,0.7,74394,Fisheries Loan
Fish Farming,Dakshina Kannada,Wetland,2.08,66649,Fisheries Loan
Fish Farming,Dakshina Kannada,Wetland,0.79,69671,NABARD Infrastructure Loan
Fish Farming,Dakshina Kannada,Wetland,1.51,94430,NABARD Infrastructure Loan
Fish Farming,Dakshina Kannada,Wetland,0.73,91798,NABARD Infrastructure Loan
Fish Farming,Dakshina Kannada,Wetland,2.17,83482,NABARD Infrastructure Loan
Coconut,Dakshina Kannada,Coastal loamy,3.63,42014,Agri Infrastructure Loan
