CropType,Location,LandType,LandSize,Income,LoanName
Coconut,Tumakuru,Coastal loamy,3.76,44113,Agri Infrastructure Loan
Coconut,Udupi,Coastal loamy,2.73,51409,Plantation Loan
Coconut,Tumakuru,Coastal loamy,3.99,53436,Plantation Loan
Coconut,Udupi,Coastal loamy,2.73,51409,Plantation Loan
Coconut,Dakshina Kannada,Coastal loamy,2.49,57225,Plantation Loan
Coconut,Udupi,Coastal loamy,3.68,46084,Plantation Loan
Coconut,Tumakuru,Coastal loamy,3.89,41606,Agri Infrastructure Loan
Coconut,Dakshina Kannada,Coastal loamy,2.37,53127,Plantation Loan
Coconut,Tumakuru,Coastal loamy,2.24,55634,Agri Infrastructure Loan
Coconut,Dakshina Kannada,Coastal loamy,1.61,47638,Plantation Loan
Coconut,Tumakuru,Coastal loamy,1.7,51454,Agri Infrastructure Loan
Coconut,Tumakuru,Coastal loamy,2.26,59296,Agri Infrastructure Loan
Coconut,Dakshina Kannada,Coastal loamy,1.66,58762,Agri Infrastructure Loan
Coconut,Dakshina Kannada,Coastal loamy,1.93,43230,Plantation Loan
Coconut,Dakshina Kannada,Coastal loamy,3.77,50037,Plantation Loan
Coconut,Tumakuru,Coastal loamy,1.33,44869,Agri Infrastructure Loan
Coconut,Dakshina Kannada,Coastal loamy,2.96,48162,Agri Infrastructure Loan
Coconut,Tumakuru,Coastal loamy,3.34,56133,Agri Infrastructure Loan
Coconut,Tumakuru,Coastal loamy,2.73,46262,Plantation Loan
Coconut,Dakshina Kannada,Coastal loamy,2.55,49370,Plantation Loan
Coconut,Udupi,Coastal loamy,3.92,50312,Agri Infrastructure Loan
Coconut,Udupi,Coastal loamy,1.78,42763,Plantation Loan
Coconut,Udupi,Coastal loamy,1.65,41811,Agri Infrastructure Loan
Coconut,Dakshina Kannada,Coastal loamy,2.96,59960,Agri Infrastructure Loan
Coconut,Dakshina Kannada,Coastal loamy,3.88,48075,Agri Infrastructure Loan
Coconut,Dakshina Kannada,Coastal loamy,1.12,40573,Agri Infrastructure Loan
Coconut,Tumakuru,Coastal loamy,2.55,47410,Agri Infrastructure Loan
Coconut,Tumakuru,Coastal loamy,1.15,53062,Plantation Loan
Coconut,Dakshina Kannada,Coastal loamy,1.28,58315,Plantation Loan
Coconut,Dakshina Kannada,Coastal loamy,3.96,46672,Agri Infrastructure Loan
Coconut,Tumakuru,Coastal loamy,3.44,56418,Plantation Loan
Coconut,Tumakuru,Coastal loamy,2.73,46262,Plantation Loan
Coconut,Tumakuru,Coastal loamy,1.9,47302,Plantation Loan
Coconut,Tumakuru,Coastal loamy,3.04,47749,Agri Infrastructure Loan
Coconut,Dakshina Kannada,Coastal loamy,3.78,56816,Agri Infrastructure Loan
Coconut,Tumakuru,Coastal loamy,1.41,45894,Plantation Loan
Coconut,Udupi,Coastal loamy,2.45,44944,Agri Infrastructure Loan
Coconut,Dakshina Kannada,Coastal loamy,1.61,47638,Plantation Loan
Coconut,Udupi,Coastal loamy,2.32,53919,Agri Infrastructure Loan
Coconut,Dakshina Kannada,Coastal loamy,2.58,58069,Agri Infrastructure Loan
Coconut,Dakshina Kannada,Coastal loamy,2.58,58069,Agri Infrastructure Loan
Coconut,Dakshina Kannada,Coastal loamy,2.97,58273,Plantation Loan
Coconut,Udupi,Coastal loamy,1.78,42763,Plantation Loan
Coconut,Udupi,Coastal loamy,3.82,41556,Agri Infrastructure Loan
Maize,Chikkaballapur,Dryland,4.56,21016,Farm Mechanization Loan
Pulses,Gadag,Dryland,2.39,22352,Organic Farming Loan
Beekeeping,Kodagu,Dryland,0.67,64327,Agri Clinic Loan
Millets,Ballari,Dryland,5.96,15914,Soil Health Card Loan
Pulses,Bidar,Dryland,2.7,20294,PM Kisan Loan
Cotton,Haveri,Dryland,3.32,43898,Pest Management Loan
Beekeeping,Kodagu,Dryland,1.19,66673,Apiculture Loan
Beekeeping,Shivamogga,Dryland,1.12,55407,Apiculture Loan
Beekeeping,Shivamogga,Dryland,1.77,65076,Apiculture Loan
Maize,Gadag,Dryland,4.16,31991,Farm Mechanization Loan
Millets,Tumakuru,Dryland,2.79,15593,PM Kisan Loan
Maize,Gadag,Dryland,3.23,26390,Crop Loan
Silk,Kolar,Dryland,2.87,61963,Agricultural Term Loan
Cotton,Dharwad,Dryland,3.1,33997,Pest Management Loan
Millets,Koppal,Dryland,5.18,15697,Soil Health Card Loan
Cotton,Gadag,Dryland,2.24,42274,Pest Management Loan
Cotton,Ballari,Dryland,3.26,33244,Pest Management Loan
Cotton,Ballari,Dryland,3.26,33244,Pest Management Loan
Mango,Ramanagara,Dryland,2.03,52894,Horticulture Loan
Millets,Chitradurga,Dryland,4.74,18793,Soil Health Card Loan
Silk,Kolar,Dryland,2.16,63574,Sericulture Loan
Beekeeping,Chamarajanagar,Dryland,0.99,53619,Agri Clinic Loan
Beekeeping,Shivamogga,Dryland,0.94,59703,Apiculture Loan
Silk,Ramanagara,Dryland,2.03,52759,Sericulture Loan
Cotton,Haveri,Dryland,4.12,40328,Pest Management Loan
Beekeeping,Chamarajanagar,Dryland,1.38,51438,Apiculture Loan
Silk,Chikkaballapur,Dryland,1.92,53331,Agricultural Term Loan
Millets,Tumakuru,Dryland,5.51,17970,Soil Health Card Loan
Pulses,Dharwad,Dryland,2.81,23916,PM Kisan Loan
Maize,Chikkaballapur,Dryland,3.37,20829,Farm Mechanization Loan
Mango,Chikkaballapur,Dryland,3.33,42892,Horticulture Loan
Cotton,Haveri,Dryland,3.43,35190,Crop Loan
Millets,Ballari,Dryland,3.56,15404,PM Kisan Loan
Groundnut,Chikkaballapur,Dryland,2.5,20670,Crop Loan
Millets,Ballari,Dryland,5.72,18998,PM Kisan Loan
Silk,Kolar,Dryland,2.66,59730,Agricultural Term Loan
Cotton,Dharwad,Dryland,3.31,37462,Pest Management Loan
Maize,Chikkaballapur,Dryland,3.63,24959,Farm Mechanization Loan
Mango,Kolar,Dryland,1.87,38911,Organic Farming Loan
Beekeeping,Shivamogga,Dryland,1.21,65845,Apiculture Loan
Beekeeping,Chamarajanagar,Dryland,0.73,52788,Apiculture Loan
Organic Vegetables,Mysuru,Dryland,1.69,39590,Organic Farming Loan
Pulses,Dharwad,Dryland,1.78,19431,NABARD Loan
Beekeeping,Chamarajanagar,Dryland,1.89,57933,Apiculture Loan
Silk,Ramanagara,Dryland,1.6,68795,NABARD Loan
Cotton,Ballari,Dryland,3.61,38610,Pest Management Loan
Millets,Chitradurga,Dryland,5.32,16424,Organic Farming Loan
Beekeeping,Shivamogga,Dryland,0.83,57398,Apiculture Loan
Mango,Kolar,Dryland,1.71,37509,Horticulture Loan
Millets,Koppal,Dryland,2.4,15588,Soil Health Card Loan
Millets,Chitradurga,Dryland,4.17,19697,Soil Health Card Loan
Beekeeping,Chamarajanagar,Dryland,1.99,56048,Agri Clinic Loan
Silk,Chikkaballapur,Dryland,1.85,69550,NABARD Loan
Beekeeping,Shivamogga,Dryland,0.59,60663,Apiculture Loan
Beekeeping,Chamarajanagar,Dryland,1.98,55916,Agri Clinic Loan
Beekeeping,Shivamogga,Dryland,1.17,64066,Apiculture Loan
Groundnut,Tumakuru,Dryland,3.03,29665,Crop Loan
Cotton,Gadag,Dryland,2.24,42274,Pest Management Loan
Silk,Kolar,Dryland,2.12,61281,Agricultural Term Loan
Organic Vegetables,Dharwad,Dryland,1.43,35562,Horticulture Loan
Cotton,Gadag,Dryland,2.06,41045,Kisan Credit Card
Millets,Ballari,Dryland,5.24,21552,Soil Health Card Loan
Wheat,Bagalkot,Dryland,1.58,30982,PM Kisan Loan
Organic Vegetables,Mysuru,Dryland,2.66,44851,Organic Farming Loan
Silk,Kolar,Dryland,2.67,70687,NABARD Loan
Mango,Chikkaballapur,Dryland,2.3,36290,Organic Farming Loan
Cotton,Haveri,Dryland,2.38,40718,Pest Management Loan
Silk,Kolar,Dryland,2.66,59730,Agricultural Term Loan
Beekeeping,Kodagu,Dryland,1.68,53980,Agri Clinic Loan
Maize,Davanagere,Dryland,4.8,29386,Farm Mechanization Loan
Beekeeping,Shivamogga,Dryland,1.0,60187,Apiculture Loan
Millets,Koppal,Dryland,3.26,21268,Organic Farming Loan
Cotton,Gadag,Dryland,2.68,43889,Pest Management Loan
Beekeeping,Shivamogga,Dryland,0.63,60756,Agri Clinic Loan
Wheat,Kalaburagi,Dryland,3.17,31723,Crop Loan
Groundnut,Bengaluru Rural,Dryland,4.88,21360,Crop Loan
Millets,Chitradurga,Dryland,3.31,20981,Organic Farming Loan
Beekeeping,Kodagu,Dryland,0.88,63210,Apiculture Loan
Silk,Kolar,Dryland,1.87,61092,Agricultural Term Loan
Maize,Davanagere,Dryland,3.6,30992,Farm Mechanization Loan
Beekeeping,Chamarajanagar,Dryland,1.16,63821,Apiculture Loan
Pulses,Bidar,Dryland,3.26,20836,Organic Farming Loan
Silk,Chikkaballapur,Dryland,2.14,69904,Sericulture Loan
Silk,Kolar,Dryland,1.87,61092,Agricultural Term Loan
Beekeeping,Kodagu,Dryland,1.96,65132,Agri Clinic Loan
Wheat,Kalaburagi,Dryland,1.76,32707,PM Kisan Loan
Maize,Davanagere,Dryland,2.68,23083,Farm Mechanization Loan
Mango,Chikkaballapur,Dryland,2.8,45960,Organic Farming Loan
Millets,Ballari,Dryland,3.69,21575,PM Kisan Loan
Beekeeping,Kodagu,Dryland,0.56,55350,Agri Clinic Loan
Beekeeping,Chamarajanagar,Dryland,0.93,69554,Agri Clinic Loan
Organic Vegetables,Tumakuru,Dryland,1.63,38015,Horticulture Loan
Beekeeping,Kodagu,Dryland,1.17,61525,Apiculture Loan
Maize,Gadag,Dryland,4.71,21588,Farm Mechanization Loan
Beekeeping,Kodagu,Dryland,1.91,67439,Agri Clinic Loan
Pulses,Dharwad,Dryland,2.9,19100,PM Kisan Loan
Millets,Ballari,Dryland,2.36,18330,Soil Health Card Loan
Beekeeping,Chamarajanagar,Dryland,1.57,56304,Agri Clinic Loan
Beekeeping,Shivamogga,Dryland,1.04,64619,Agri Clinic Loan
Organic Vegetables,Tumakuru,Dryland,2.2,39931,Organic Farming Loan
Mango,Chikkaballapur,Dryland,2.2,59564,Horticulture Loan
Organic Vegetables,Mysuru,Dryland,1.34,44996,Organic Farming Loan
Beekeeping,Kodagu,Dryland,1.96,50784,Apiculture Loan
Maize,Chikkaballapur,Dryland,2.88,25232,Farm Mechanization Loan
Beekeeping,Shivamogga,Dryland,1.29,56249,Agri Clinic Loan
Wheat,Vijayapura,Dryland,4.67,30943,PM Kisan Loan
Cotton,Haveri,Dryland,3.73,32307,Pest Management Loan
Beekeeping,Kodagu,Dryland,0.92,53861,Agri Clinic Loan
Organic Vegetables,Tumakuru,Dryland,2.32,37261,Horticulture Loan
Pulses,Bidar,Dryland,1.37,22695,PM Kisan Loan
Cotton,Dharwad,Dryland,3.82,44554,Pest Management Loan
Beekeeping,Chamarajanagar,Dryland,1.94,61615,Apiculture Loan
Cotton,Haveri,Dryland,4.13,38242,Pest Management Loan
Silk,Chikkaballapur,Dryland,2.5,62609,Sericulture Loan
Maize,Gadag,Dryland,4.58,23711,Farm Mechanization Loan
Pulses,Gadag,Dryland,1.42,20412,NABARD Loan
Beekeeping,Shivamogga,Dryland,1.74,62537,Apiculture Loan
Wheat,Bagalkot,Dryland,4.4,30685,Crop Loan
Maize,Gadag,Dryland,2.71,21772,Farm Mechanization Loan
Beekeeping,Chamarajanagar,Dryland,1.79,59569,Agri Clinic Loan
Millets,Koppal,Dryland,2.18,19378,Soil Health Card Loan
Cotton,Ballari,Dryland,4.49,38395,Pest Management Loan
Silk,Kolar,Dryland,2.19,72651,Sericulture Loan
Wheat,Kalaburagi,Dryland,3.44,28012,PM Kisan Loan
Wheat,Kalaburagi,Dryland,2.96,29598,Crop Loan
Cotton,Gadag,Dryland,4.3,30735,Pest Management Loan
Cotton,Dharwad,Dryland,3.47,33220,Pest Management Loan
Cotton,Gadag,Dryland,2.92,41667,Pest Management Loan
Beekeeping,Kodagu,Dryland,1.78,56309,Apiculture Loan
Beekeeping,Kodagu,Dryland,0.67,61278,Apiculture Loan
Beekeeping,Chamarajanagar,Dryland,0.72,54929,Agri Clinic Loan
Beekeeping,Kodagu,Dryland,0.56,68167,Agri Clinic Loan
Beekeeping,Kodagu,Dryland,1.54,52049,Agri Clinic Loan
Wheat,Bagalkot,Dryland,2.58,30132,PM Kisan Loan
Millets,Chitradurga,Dryland,4.76,21562,PM Kisan Loan
Wheat,Vijayapura,Dryland,2.03,33185,Crop Loan
Beekeeping,Shivamogga,Dryland,1.34,50460,Apiculture Loan
Groundnut,Chikkaballapur,Dryland,4.19,32187,Organic Farming Loan
Pulses,Gadag,Dryland,2.99,24093,Organic Farming Loan
Silk,Chikkaballapur,Dryland,2.3,57029,Agricultural Term Loan
Silk,Kolar,Dryland,2.01,62497,Sericulture Loan
Organic Vegetables,Tumakuru,Dryland,2.53,48580,Horticulture Loan
Maize,Davanagere,Dryland,2.71,34132,Crop Loan
Millets,Chitradurga,Dryland,2.93,19099,Soil Health Card Loan
Millets,Chitradurga,Dryland,2.8,20872,Soil Health Card Loan
Groundnut,Chikkaballapur,Dryland,2.05,23896,Organic Farming Loan
Millets,Ballari,Dryland,4.07,18019,Soil Health Card Loan
Wheat,Kalaburagi,Dryland,2.3,29124,PM Kisan Loan
Silk,Ramanagara,Dryland,1.06,63369,Agricultural Term Loan
Millets,Tumakuru,Dryland,2.76,19754,PM Kisan Loan
Cotton,Haveri,Dryland,3.73,32307,Pest Management Loan
Mango,Kolar,Dryland,3.49,51467,Horticulture Loan
Silk,Chikkaballapur,Dryland,1.32,57796,Sericulture Loan
Maize,Gadag,Dryland,4.96,20008,Farm Mechanization Loan
Millets,Ballari,Dryland,3.08,17279,Organic Farming Loan
Groundnut,Tumakuru,Dryland,2.25,29127,Crop Loan
Maize,Chikkaballapur,Dryland,2.52,23256,Farm Mechanization Loan
Wheat,Kalaburagi,Dryland,2.21,26529,Crop Loan
Millets,Koppal,Dryland,5.45,17005,Soil Health Card Loan
Wheat,Kalaburagi,Dryland,3.17,31713,PM Kisan Loan
Mango,Chikkaballapur,Dryland,3.48,52316,Horticulture Loan
Silk,Chikkaballapur,Dryland,1.8,66196,Sericulture Loan
Mango,Chikkaballapur,Dryland,1.01,58713,Horticulture Loan
Silk,Ramanagara,Dryland,2.26,71602,Sericulture Loan
Millets,Chitradurga,Dryland,3.39,20716,PM Kisan Loan
Groundnut,Chikkaballapur,Dryland,4.38,29416,Organic Farming Loan
Groundnut,Chikkaballapur,Dryland,2.62,34225,Crop Loan
Mango,Chikkaballapur,Dryland,2.21,52332,Horticulture Loan
Silk,Kolar,Dryland,1.58,67869,NABARD Loan
Millets,Koppal,Dryland,2.95,16720,Soil Health Card Loan
Cotton,Gadag,Dryland,3.04,30055,Pest Management Loan
Cotton,Haveri,Dryland,4.93,32832,Pest Management Loan
Maize,Davanagere,Dryland,3.57,26923,Farm Mechanization Loan
Pulses,Gadag,Dryland,2.96,24456,NABARD Loan
Beekeeping,Kodagu,Dryland,0.67,58945,Apiculture Loan
Organic Vegetables,Dharwad,Dryland,1.23,36336,Organic Farming Loan
Beekeeping,Chamarajanagar,Dryland,1.36,58713,Apiculture Loan
Millets,Tumakuru,Dryland,2.55,16276,Soil Health Card Loan
Silk,Chikkaballapur,Dryland,1.88,66905,Sericulture Loan
Maize,Davanagere,Dryland,2.36,22451,Farm Mechanization Loan
Groundnut,Chikkaballapur,Dryland,4.88,31879,Organic Farming Loan
Maize,Chikkaballapur,Dryland,4.11,21428,Crop Loan
Beekeeping,Chamarajanagar,Dryland,0.87,62853,Agri Clinic Loan
Beekeeping,Kodagu,Dryland,1.86,64193,Agri Clinic Loan
Groundnut,Chikkaballapur,Dryland,4.4,24475,Crop Loan
Organic Vegetables,Tumakuru,Dryland,2.97,36225,Horticulture Loan
Organic Vegetables,Tumakuru,Dryland,1.68,42248,Organic Farming Loan
Beekeeping,Shivamogga,Dryland,1.59,57709,Agri Clinic Loan
Wheat,Kalaburagi,Dryland,3.21,27420,Crop Loan
Millets,Koppal,Dryland,4.61,21533,Soil Health Card Loan
Mango,Ramanagara,Dryland,3.13,48576,Organic Farming Loan
Millets,Tumakuru,Dryland,3.09,21987,Soil Health Card Loan
Millets,Tumakuru,Dryland,5.51,17970,Soil Health Card Loan
Maize,Gadag,Dryland,2.5,21844,Farm Mechanization Loan
Cotton,Dharwad,Dryland,3.82,44554,Pest Management Loan
Silk,Kolar,Dryland,2.16,63574,Sericulture Loan
Cotton,Dharwad,Dryland,4.64,38145,Pest Management Loan
Maize,Gadag,Dryland,4.12,23587,Farm Mechanization Loan
Cotton,Ballari,Dryland,4.6,39171,Pest Management Loan
Pulses,Gadag,Dryland,3.54,18924,Organic Farming Loan
Organic Vegetables,Tumakuru,Dryland,1.21,46750,Horticulture Loan
Pulses,Raichur,Dryland,2.97,19057,NABARD Loan
Cotton,Ballari,Dryland,4.12,30900,Pest Management Loan
Silk,Kolar,Dryland,2.31,65686,Sericulture Loan
Groundnut,Chikkaballapur,Dryland,4.61,34335,Organic Farming Loan
Cotton,Gadag,Dryland,2.62,31248,Kisan Credit Card
Beekeeping,Shivamogga,Dryland,1.17,54050,Apiculture Loan
Millets,Chitradurga,Dryland,4.38,20864,Soil Health Card Loan
Silk,Kolar,Dryland,2.84,72202,Sericulture Loan
Wheat,Kalaburagi,Dryland,4.36,33727,PM Kisan Loan
Cotton,Ballari,Dryland,2.72,44262,Pest Management Loan
Millets,Ballari,Dryland,5.3,18422,Organic Farming Loan
Silk,Kolar,Dryland,2.11,74914,Sericulture Loan
Millets,Chitradurga,Dryland,4.91,21725,Soil Health Card Loan
Beekeeping,Shivamogga,Dryland,1.59,56111,Agri Clinic Loan
Pulses,Gadag,Dryland,2.14,18702,NABARD Loan
Organic Vegetables,Tumakuru,Dryland,2.0,39699,Horticulture Loan
Beekeeping,Kodagu,Dryland,1.55,68992,Agri Clinic Loan
Cotton,Haveri,Dryland,2.39,39394,Pest Management Loan
Beekeeping,Kodagu,Dryland,1.91,67439,Agri Clinic Loan
Beekeeping,Chamarajanagar,Dryland,1.93,57421,Apiculture Loan
Wheat,Vijayapura,Dryland,4.29,30246,PM Kisan Loan
Beekeeping,Shivamogga,Dryland,1.82,58233,Apiculture Loan
Pulses,Bidar,Dryland,2.43,22994,Organic Farming Loan
Beekeeping,Chamarajanagar,Dryland,1.01,62999,Agri Clinic Loan
Silk,Ramanagara,Dryland,2.98,65755,NABARD Loan
Cotton,Ballari,Dryland,4.6,39171,Pest Management Loan
Millets,Chitradurga,Dryland,4.17,19697,Soil Health Card Loan
Beekeeping,Chamarajanagar,Dryland,1.63,66245,Apiculture Loan
Silk,Kolar,Dryland,1.15,54332,Sericulture Loan
Cotton,Dharwad,Dryland,2.55,31930,Kisan Credit Card
Maize,Gadag,Dryland,3.95,27548,Farm Mechanization Loan
Silk,Chikkaballapur,Dryland,1.6,52394,Sericulture Loan
Wheat,Kalaburagi,Dryland,1.69,26954,Crop Loan
Millets,Koppal,Dryland,2.47,21981,Organic Farming Loan
Wheat,Vijayapura,Dryland,1.53,34758,PM Kisan Loan
Millets,Chitradurga,Dryland,4.17,19697,Soil Health Card Loan
Mango,Chikkaballapur,Dryland,1.12,47875,Horticulture Loan
Silk,Ramanagara,Dryland,1.97,63887,Sericulture Loan
Beekeeping,Kodagu,Dryland,1.96,65132,Agri Clinic Loan
Wheat,Bagalkot,Dryland,4.24,28921,Crop Loan
Cotton,Haveri,Dryland,3.14,44283,Crop Loan
Millets,Koppal,Dryland,4.44,19606,Soil Health Card Loan
Wheat,Vijayapura,Dryland,1.6,33603,PM Kisan Loan
Beekeeping,Kodagu,Dryland,1.36,51785,Agri Clinic Loan
Millets,Chitradurga,Dryland,2.63,16048,PM Kisan Loan
Millets,Chitradurga,Dryland,5.92,17302,Soil Health Card Loan
Cotton,Haveri,Dryland,2.47,41019,Crop Loan
Organic Vegetables,Dharwad,Dryland,1.85,43151,Horticulture Loan
Millets,Koppal,Dryland,2.75,15207,Soil Health Card Loan
Wheat,Kalaburagi,Dryland,3.7,32482,PM Kisan Loan
Groundnut,Tumakuru,Dryland,2.96,27210,Organic Farming Loan
Cotton,Gadag,Dryland,2.16,41135,Pest Management Loan
Beekeeping,Shivamogga,Dryland,1.57,68094,Agri Clinic Loan
Beekeeping,Shivamogga,Dryland,1.75,59405,Agri Clinic Loan
Maize,Davanagere,Dryland,2.68,23083,Farm Mechanization Loan
Mango,Kolar,Dryland,2.83,47863,Horticulture Loan
Maize,Davanagere,Dryland,4.58,26333,Farm Mechanization Loan
Silk,Ramanagara,Dryland,2.33,73116,Agricultural Term Loan
Silk,Chikkaballapur,Dryland,1.32,57796,Sericulture Loan
Wheat,Vijayapura,Dryland,3.61,27466,PM Kisan Loan
Wheat,Kalaburagi,Dryland,4.06,34340,Crop Loan
Millets,Ballari,Dryland,3.74,15582,PM Kisan Loan
Mango,Ramanagara,Dryland,2.79,51670,Horticulture Loan
Millets,Tumakuru,Dryland,3.92,18393,Soil Health Card Loan
Organic Vegetables,Tumakuru,Dryland,1.47,43067,Organic Farming Loan
Pulses,Raichur,Dryland,2.69,22857,PM Kisan Loan
Cotton,Haveri,Dryland,2.39,39394,Pest Management Loan
Silk,Kolar,Dryland,1.34,50195,NABARD Loan
Cotton,Haveri,Dryland,3.46,34690,Kisan Credit Card
Cotton,Gadag,Dryland,3.79,43229,Pest Management Loan
Cotton,Ballari,Dryland,4.88,32961,Kisan Credit Card
Wheat,Vijayapura,Dryland,3.72,26189,PM Kisan Loan
Mango,Chikkaballapur,Dryland,2.02,43819,Horticulture Loan
Silk,Kolar,Dryland,2.67,65690,Sericulture Loan
Beekeeping,Kodagu,Dryland,1.59,54806,Apiculture Loan
Pulses,Raichur,Dryland,3.36,23027,PM Kisan Loan
Cotton,Gadag,Dryland,2.43,40082,Kisan Credit Card
Millets,Koppal,Dryland,4.61,21533,Soil Health Card Loan
Wheat,Bagalkot,Dryland,2.95,26044,PM Kisan Loan
Millets,Chitradurga,Dryland,4.16,20388,Soil Health Card Loan
Mango,Ramanagara,Dryland,3.11,48319,Horticulture Loan
Maize,Gadag,Dryland,2.03,32287,Farm Mechanization Loan
Cotton,Ballari,Dryland,4.84,35002,Kisan Credit Card
Millets,Koppal,Dryland,3.74,21978,Organic Farming Loan
Beekeeping,Shivamogga,Dryland,1.7,61546,Apiculture Loan
Cotton,Haveri,Dryland,2.05,38402,Crop Loan
Beekeeping,Kodagu,Dryland,0.64,68117,Agri Clinic Loan
Silk,Kolar,Dryland,1.54,61573,NABARD Loan
Groundnut,Chikkaballapur,Dryland,2.03,21491,Organic Farming Loan
Maize,Chikkaballapur,Dryland,2.76,22728,Farm Mechanization Loan
Wheat,Kalaburagi,Dryland,2.81,31583,PM Kisan Loan
Cotton,Dharwad,Dryland,4.13,35149,Pest Management Loan
Organic Vegetables,Tumakuru,Dryland,1.78,35689,Horticulture Loan
Silk,Kolar,Dryland,1.87,61092,Agricultural Term Loan
Wheat,Kalaburagi,Dryland,2.12,30162,PM Kisan Loan
Beekeeping,Shivamogga,Dryland,0.51,52412,Apiculture Loan
Millets,Ballari,Dryland,3.35,17082,Soil Health Card Loan
Beekeeping,Kodagu,Dryland,1.78,56309,Apiculture Loan
Beekeeping,Shivamogga,Dryland,1.34,50460,Apiculture Loan
Silk,Kolar,Dryland,2.51,51535,NABARD Loan
Mango,Ramanagara,Dryland,1.52,38160,Organic Farming Loan
Beekeeping,Shivamogga,Dryland,0.98,66885,Agri Clinic Loan
Beekeeping,Shivamogga,Dryland,1.31,68744,Apiculture Loan
Beekeeping,Kodagu,Dryland,0.56,55350,Agri Clinic Loan
Millets,Chitradurga,Dryland,2.57,17721,Soil Health Card Loan
Organic Vegetables,Tumakuru,Dryland,2.53,48580,Horticulture Loan
Organic Vegetables,Dharwad,Dryland,1.21,41271,Organic Farming Loan
Cotton,Haveri,Dryland,2.85,38758,Crop Loan
Cotton,Haveri,Dryland,3.07,42670,Kisan Credit Card
Cotton,Haveri,Dryland,4.07,33230,Pest Management Loan
Cotton,Ballari,Dryland,4.17,32026,Kisan Credit Card
Silk,Kolar,Dryland,2.68,50914,Sericulture Loan
Beekeeping,Chamarajanagar,Dryland,0.94,58149,Apiculture Loan
Silk,Ramanagara,Dryland,1.06,63369,Agricultural Term Loan
Cotton,Haveri,Dryland,4.85,42308,Crop Loan
Organic Vegetables,Dharwad,Dryland,2.72,42331,Organic Farming Loan
Beekeeping,Shivamogga,Dryland,1.49,58877,Agri Clinic Loan
Wheat,Kalaburagi,Dryland,1.74,29119,Crop Loan
Cotton,Ballari,Dryland,4.82,42688,Pest Management Loan
Groundnut,Tumakuru,Dryland,2.77,21597,Organic Farming Loan
Beekeeping,Shivamogga,Dryland,0.65,53339,Apiculture Loan
Cotton,Haveri,Dryland,4.12,40328,Pest Management Loan
Wheat,Kalaburagi,Dryland,1.68,27003,PM Kisan Loan
Beekeeping,Kodagu,Dryland,1.64,61528,Agri Clinic Loan
Silk,Kolar,Dryland,2.6,56115,Agricultural Term Loan
Beekeeping,Chamarajanagar,Dryland,1.98,55916,Agri Clinic Loan
Cotton,Gadag,Dryland,4.12,41243,Kisan Credit Card
Groundnut,Tumakuru,Dryland,4.58,26024,Crop Loan
Silk,Chikkaballapur,Dryland,1.4,67785,NABARD Loan
Silk,Kolar,Dryland,2.09,70977,Sericulture Loan
Pulses,Bidar,Dryland,1.87,22308,PM Kisan Loan
Maize,Chikkaballapur,Dryland,2.37,22590,Crop Loan
Millets,Chitradurga,Dryland,2.97,16519,PM Kisan Loan
Mango,Kolar,Dryland,3.39,41881,Horticulture Loan
Wheat,Kalaburagi,Dryland,2.7,31512,Crop Loan
Cotton,Ballari,Dryland,4.18,36470,Kisan Credit Card
Mango,Kolar,Dryland,1.28,43518,Horticulture Loan
Beekeeping,Kodagu,Dryland,1.21,50960,Apiculture Loan
